"event_id","person_id","device_id","mu_event_id","event_start_date_utc","event_start_date_local","event_end_date_utc","event_end_date_local","event_recorded_date_utc","event_uploaded_date_utc","event_uploaded_date_local","event_status","event_status_flags","event_type_id","event_type_name","event_type_code","event_type_description","event_type_criticality_id","event_type_criticality_name","_file_name","_feed_type","_delivery_date","_dlt_load_id","_dlt_id","client_id","location_id"
"3600529","42662","688","2923552","2025-09-08 04:08:45.000","2025-09-08 05:08:45.000","2025-09-08 04:08:45.000","2025-09-08 05:08:45.000","2025-09-08 04:09:01.650","2025-09-08 04:09:01.650","2025-09-08 05:09:01.650","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","YrVW/CjCWvukPg",,
"3600596","42662","688","2923643","2025-09-08 05:08:44.000","2025-09-08 06:08:44.000","2025-09-08 05:08:44.000","2025-09-08 06:08:44.000","2025-09-08 05:08:52.101","2025-09-08 05:08:52.101","2025-09-08 06:08:52.101","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","Sh75ElR8Rx/RBQ",,
"3600668","42662","688","2923731","2025-09-08 06:02:31.000","2025-09-08 07:02:31.000","2025-09-08 06:02:44.000","2025-09-08 07:02:44.000","2025-09-08 06:02:42.555","2025-09-08 06:02:42.555","2025-09-08 07:02:42.555","F","4096","84","Power Loss","EV_MU_MAINS_START","Power Loss","3","HIGH","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","xttg0FHjZTCVtw",,
"3600672","42662","688","2923736","2025-09-08 06:02:44.000","2025-09-08 07:02:44.000","2025-09-08 06:02:44.000","2025-09-08 07:02:44.000","2025-09-08 06:02:57.660","2025-09-08 06:02:57.660","2025-09-08 07:02:57.660","F","0","85","Power Restore","EV_MU_MAINS_END","Power Restore","2","MEDIUM","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","ejGvj7XFME3zYg",,
"3600682","42662","688","2923753","2025-09-08 06:08:45.000","2025-09-08 07:08:45.000","2025-09-08 06:08:45.000","2025-09-08 07:08:45.000","2025-09-08 06:08:58.314","2025-09-08 06:08:58.314","2025-09-08 07:08:58.314","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908070226.jsonl","home_office","2025-09-08","1757386980.5096345","blqCJqfi+MbrPQ",,
"3600757","42662","688","2923852","2025-09-08 07:08:46.000","2025-09-08 08:08:46.000","2025-09-08 07:08:46.000","2025-09-08 08:08:46.000","2025-09-08 07:09:03.727","2025-09-08 07:09:03.727","2025-09-08 08:09:03.727","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908071226.jsonl","home_office","2025-09-08","1757386980.5096345","y+0BJdItZ75MBQ",,
"3600803","42662","688","2923914","2025-09-08 07:49:46.000","2025-09-08 08:49:46.000","2025-09-08 07:50:01.000","2025-09-08 08:50:01.000","2025-09-08 07:50:07.277","2025-09-08 07:50:07.277","2025-09-08 08:50:07.277","F","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250908075226.jsonl","home_office","2025-09-08","1757386980.5096345","1+BxVNYp1OXzMA",,
"3600804","42662","688","2923915","2025-09-08 07:50:01.000","2025-09-08 08:50:01.000","2025-09-08 07:50:01.000","2025-09-08 08:50:01.000","2025-09-08 07:50:22.307","2025-09-08 07:50:22.307","2025-09-08 08:50:22.307","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250908075226.jsonl","home_office","2025-09-08","1757386980.5096345","cauFs1ZMZ+8DYQ",,
"3600822","42662","688","2923945","2025-09-08 08:08:48.000","2025-09-08 09:08:48.000","2025-09-08 08:08:48.000","2025-09-08 09:08:48.000","2025-09-08 08:08:53.955","2025-09-08 08:08:53.955","2025-09-08 09:08:53.955","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908081226.jsonl","home_office","2025-09-08","1757386980.5096345","HDEleq0eBWivig",,
"3600906","42662","688","2924251","2025-09-08 08:56:52.000","2025-09-08 09:56:52.000","2025-09-08 08:57:08.000","2025-09-08 09:57:08.000","2025-09-08 08:57:29.533","2025-09-08 08:57:29.533","2025-09-08 09:57:29.533","F","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250908090226.jsonl","home_office","2025-09-08","1757386980.5096345","r5XRNWbZYkhHqQ",,
"3600907","42662","688","2924252","2025-09-08 08:57:08.000","2025-09-08 09:57:08.000","2025-09-08 08:57:08.000","2025-09-08 09:57:08.000","2025-09-08 08:57:29.545","2025-09-08 08:57:29.545","2025-09-08 09:57:29.545","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250908090226.jsonl","home_office","2025-09-08","1757386980.5096345","HxAgQtha+X6WcQ",,
"3600929","42662","688","2924283","2025-09-08 09:08:50.000","2025-09-08 10:08:50.000","2025-09-08 09:08:50.000","2025-09-08 10:08:50.000","2025-09-08 09:09:00.823","2025-09-08 09:09:00.823","2025-09-08 10:09:00.823","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250908091225.jsonl","home_office","2025-09-08","1757386980.5096345","u5sABPDS2H1L/A",,
"3594114","42662","688","2913738","2025-09-04 12:30:35.000","2025-09-04 13:30:35.000","2025-09-04 12:30:35.000","2025-09-04 13:30:35.000","2025-09-04 12:32:09.153","2025-09-04 12:32:09.153","2025-09-04 13:32:09.153","F","0","85","Power Restore","EV_MU_MAINS_END","Power Restore","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","bEbCcLH+ri3gNA",,
"3594115","42662","688","2913739","2025-09-04 12:30:40.000","2025-09-04 13:30:40.000","2025-09-04 12:30:40.000","2025-09-04 13:30:40.000","2025-09-04 12:32:09.163","2025-09-04 12:32:09.163","2025-09-04 13:32:09.163","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","2+IbLZ6wMxJl/g",,
"3594116","42662","688","2913751","2025-09-04 12:30:52.000","2025-09-04 13:30:52.000","2025-09-04 12:30:52.000","2025-09-04 13:30:52.000","2025-09-04 12:32:09.172","2025-09-04 12:32:09.172","2025-09-04 13:32:09.172","F","0","266","Officer PIDs Arrived","EV_OFFICER_PIDS_ON_SITE","Officer PID's are on site","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","Ws5ny74rHGRIjQ",,
"3594117","42662","688","2913760","2025-09-04 12:31:42.000","2025-09-04 13:31:42.000","2025-09-04 12:31:42.000","2025-09-04 13:31:42.000","2025-09-04 12:32:09.177","2025-09-04 12:32:09.177","2025-09-04 13:32:09.177","F","0","141","Device Force Dial","EV_MU_CCS_CALL_REQUEST","Device Force Dial","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","07M0d/hfIkdHFA",,
"3594118","42662","688","2913763","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.181","2025-09-04 12:32:09.181","2025-09-04 13:32:09.181","F","0","524","Device config item changed","EV_CONFIG_ITEM_CHANGE","Device config item changed","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","H3NQdSnqH9Jz5Q",,
"3594119","42662","688","2913764","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.184","2025-09-04 12:32:09.184","2025-09-04 13:32:09.184","F","0","524","Device config item changed","EV_CONFIG_ITEM_CHANGE","Device config item changed","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","jApwvBEKgW70sQ",,
"3594120","42662","688","2913765","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.188","2025-09-04 12:32:09.188","2025-09-04 13:32:09.188","F","534315890","387","Home Latitude","EV_HOME_LAT","Home Latitude","3","HIGH","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","rnvydkGME3DGCQ",,
"3594121","42662","688","2913766","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.191","2025-09-04 12:32:09.191","2025-09-04 13:32:09.191","F","-25289770","390","Home Longitude","EV_HOME_LON","Home Longitude","3","HIGH","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","VU9bs4rZwjzz2w",,
"3594122","42662","688","2913767","2025-09-04 12:31:57.000","2025-09-04 13:31:57.000","2025-09-04 12:31:58.000","2025-09-04 13:31:58.000","2025-09-04 12:32:09.194","2025-09-04 12:32:09.194","2025-09-04 13:32:09.194","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","BcIBRTPol83s/g",,
"3594123","42662","688","2913768","2025-09-04 12:31:58.000","2025-09-04 13:31:58.000","2025-09-04 12:31:58.000","2025-09-04 13:31:58.000","2025-09-04 12:32:09.199","2025-09-04 12:32:09.199","2025-09-04 13:32:09.199","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757012892.991746","unKL+mVAXdqRBQ",,
"3594142","42662","688","2913780","2025-09-04 12:32:54.000","2025-09-04 13:32:54.000","2025-09-04 12:32:54.000","2025-09-04 13:32:54.000","2025-09-04 12:33:09.458","2025-09-04 12:33:09.458","2025-09-04 13:33:09.458","F","0","141","Device Force Dial","EV_MU_CCS_CALL_REQUEST","Device Force Dial","1","LOW","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","R8b7v2/gks7dAg",,
"3594143","42662","688","2913781","2025-09-04 12:33:01.000","2025-09-04 13:33:01.000","2025-09-04 12:33:05.000","2025-09-04 13:33:05.000","2025-09-04 12:33:09.466","2025-09-04 12:33:09.466","2025-09-04 13:33:09.466","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","G52uJHuUmH4U6g",,
"3594144","42662","688","2913790","2025-09-04 12:33:05.000","2025-09-04 13:33:05.000","2025-09-04 12:33:05.000","2025-09-04 13:33:05.000","2025-09-04 12:35:09.658","2025-09-04 12:35:09.658","2025-09-04 13:35:09.658","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","cj5FG4J6ncbg8w",,
"3594145","42662","688","2913792","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:35:09.696","2025-09-04 12:35:09.696","2025-09-04 13:35:09.696","F","534315890","387","Home Latitude","EV_HOME_LAT","Home Latitude","3","HIGH","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","v7GAdy27o6EISw",,
"3594146","42662","688","2913793","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:35:09.702","2025-09-04 12:35:09.702","2025-09-04 13:35:09.702","F","-25289770","390","Home Longitude","EV_HOME_LON","Home Longitude","3","HIGH","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","iXWU71r/t9nF5w",,
"3594147","42662","688","2913794","2025-09-04 12:34:55.000","2025-09-04 13:34:55.000","2025-09-04 12:34:59.000","2025-09-04 13:34:59.000","2025-09-04 12:35:09.708","2025-09-04 12:35:09.708","2025-09-04 13:35:09.708","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","jTYGnIj1umkO+Q",,
"3594148","42662","688","2913795","2025-09-04 12:34:59.000","2025-09-04 13:34:59.000","2025-09-04 12:34:59.000","2025-09-04 13:34:59.000","2025-09-04 12:35:09.716","2025-09-04 12:35:09.716","2025-09-04 13:35:09.716","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757012892.991746","h8pbaSijWZXQeQ",,
"3594247","42662","688","2913972","2025-09-04 13:08:53.000","2025-09-04 14:08:53.000","2025-09-04 13:08:53.000","2025-09-04 14:08:53.000","2025-09-04 13:09:13.750","2025-09-04 13:09:13.750","2025-09-04 14:09:13.750","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757012892.991746","KXGNncEPeA7fyA",,
"3594248","42662","688","2913974","2025-09-04 13:08:57.000","2025-09-04 14:08:57.000","2025-09-04 13:09:01.000","2025-09-04 14:09:01.000","2025-09-04 13:09:13.761","2025-09-04 13:09:13.761","2025-09-04 14:09:13.761","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757012892.991746","b1vnKdYgWb8T2g",,
"3594254","42662","688","2913979","2025-09-04 13:09:01.000","2025-09-04 14:09:01.000","2025-09-04 13:09:01.000","2025-09-04 14:09:01.000","2025-09-04 13:11:28.969","2025-09-04 13:11:28.969","2025-09-04 14:11:28.969","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757012892.991746","aEm8/fDpLYSKtg",,
"3594255","42662","688","2913980","2025-09-04 13:11:16.000","2025-09-04 14:11:16.000","2025-09-04 13:11:16.000","2025-09-04 14:11:16.000","2025-09-04 13:11:29.014","2025-09-04 13:11:29.014","2025-09-04 14:11:29.014","F","0","634","An external device has connected to this device over BLE","EV_BLE_CONNECTION_CONNECTED","An external device has connected to this device over BLE","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757012892.991746","wT9u5U/QkEuzQQ",,
"3594258","42662","688","2913984","2025-09-04 13:11:28.000","2025-09-04 14:11:28.000","2025-09-04 13:11:28.000","2025-09-04 14:11:28.000","2025-09-04 13:11:44.066","2025-09-04 13:11:44.066","2025-09-04 14:11:44.066","F","0","141","Device Force Dial","EV_MU_CCS_CALL_REQUEST","Device Force Dial","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757012892.991746","olCh7JnL8MGQaA",,
"3594259","42662","688","2913986","2025-09-04 13:11:32.000","2025-09-04 14:11:32.000","2025-09-04 13:11:32.000","2025-09-04 14:11:32.000","2025-09-04 13:11:44.082","2025-09-04 13:11:44.082","2025-09-04 14:11:44.082","F","0","635","A BLE-connected external device has disconnected from this device","EV_BLE_CONNECTION_DISCONNECTED","A BLE-connected external device has disconnected from this device","1","LOW","event_home_office_20250904131226.jsonl","home_office","2025-09-04","1757012892.991746","O8YDjVmBCOhCyg",,
"3594520","42662","688","2914598","2025-09-04 14:08:54.000","2025-09-04 15:08:54.000","2025-09-04 14:08:54.000","2025-09-04 15:08:54.000","2025-09-04 14:09:07.746","2025-09-04 14:09:07.746","2025-09-04 15:09:07.746","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904141226.jsonl","home_office","2025-09-04","1757012892.991746","fCMWcK5IACkYDQ",,
"3594713","42662","688","2914882","2025-09-04 15:05:10.000","2025-09-04 16:05:10.000","2025-09-04 15:06:26.000","2025-09-04 16:06:26.000","2025-09-04 15:05:29.265","2025-09-04 15:05:29.265","2025-09-04 16:05:29.265","F","4096","84","Power Loss","EV_MU_MAINS_START","Power Loss","3","HIGH","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","s12stHKUpLDFBw",,
"3594714","42662","688","2914883","2025-09-04 15:05:16.000","2025-09-04 16:05:16.000","2025-09-04 15:05:36.000","2025-09-04 16:05:36.000","2025-09-04 15:05:44.290","2025-09-04 15:05:44.290","2025-09-04 16:05:44.290","F","4198400","556","MU Tilt Start","EV_MU_TILT_STARTED","MU Tilt Start","3","HIGH","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","zvjbZWcGDwCxOQ",,
"3594715","42662","688","2914884","2025-09-04 15:05:16.000","2025-09-04 16:05:16.000","2025-09-04 15:05:29.000","2025-09-04 16:05:29.000","2025-09-04 15:05:44.314","2025-09-04 15:05:44.314","2025-09-04 16:05:44.314","F","4198656","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","17KwdznWrY+Kug",,
"3594716","42662","688","2914885","2025-09-04 15:05:36.000","2025-09-04 16:05:36.000","2025-09-04 15:05:36.000","2025-09-04 16:05:36.000","2025-09-04 15:05:59.343","2025-09-04 15:05:59.343","2025-09-04 16:05:59.343","F","4352","555","MU Tilt End","EV_MU_TILT_ENDED","MU Tilt End","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","KInEnjtoqq2utA",,
"3594717","42662","688","2914886","2025-09-04 15:05:29.000","2025-09-04 16:05:29.000","2025-09-04 15:05:29.000","2025-09-04 16:05:29.000","2025-09-04 15:05:59.390","2025-09-04 15:05:59.390","2025-09-04 16:05:59.390","F","4096","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","ZNh2y58YG5nCWg",,
"3594720","42662","688","2914890","2025-09-04 15:05:58.000","2025-09-04 16:05:58.000","2025-09-04 15:06:21.000","2025-09-04 16:06:21.000","2025-09-04 15:06:14.448","2025-09-04 15:06:14.448","2025-09-04 16:06:14.448","F","4198400","556","MU Tilt Start","EV_MU_TILT_STARTED","MU Tilt Start","3","HIGH","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","O/kNkr/vfD8w3Q",,
"3594721","42662","688","2914891","2025-09-04 15:06:21.000","2025-09-04 16:06:21.000","2025-09-04 15:06:21.000","2025-09-04 16:06:21.000","2025-09-04 15:06:44.499","2025-09-04 15:06:44.499","2025-09-04 16:06:44.499","F","4096","555","MU Tilt End","EV_MU_TILT_ENDED","MU Tilt End","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","xVyHDwnZphZgdg",,
"3594722","42662","688","2914892","2025-09-04 15:06:26.000","2025-09-04 16:06:26.000","2025-09-04 15:06:26.000","2025-09-04 16:06:26.000","2025-09-04 15:06:44.537","2025-09-04 15:06:44.537","2025-09-04 16:06:44.537","F","0","85","Power Restore","EV_MU_MAINS_END","Power Restore","2","MEDIUM","event_home_office_20250904150726.jsonl","home_office","2025-09-04","1757012892.991746","SfXVNFV44Gy2mQ",,
"3594727","42662","688","2914897","2025-09-04 15:08:57.000","2025-09-04 16:08:57.000","2025-09-04 15:08:57.000","2025-09-04 16:08:57.000","2025-09-04 15:09:14.764","2025-09-04 15:09:14.764","2025-09-04 16:09:14.764","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904151226.jsonl","home_office","2025-09-04","1757012892.991746","qTEeIsUMcoP5sA",,
"3594808","42662","688","2915129","2025-09-04 15:39:07.000","2025-09-04 16:39:07.000","2025-09-04 15:39:19.000","2025-09-04 16:39:19.000","2025-09-04 15:39:33.493","2025-09-04 15:39:33.493","2025-09-04 16:39:33.493","F","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250904154225.jsonl","home_office","2025-09-04","1757012892.991746","oVmeZXkgDU2upQ",,
"3594809","42662","688","2915130","2025-09-04 15:39:19.000","2025-09-04 16:39:19.000","2025-09-04 15:39:19.000","2025-09-04 16:39:19.000","2025-09-04 15:39:48.521","2025-09-04 15:39:48.521","2025-09-04 16:39:48.521","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250904154225.jsonl","home_office","2025-09-04","1757012892.991746","1YPCnrWIfOzoag",,
"3594854","42662","688","2915200","2025-09-04 16:08:58.000","2025-09-04 17:08:58.000","2025-09-04 16:08:58.000","2025-09-04 17:08:58.000","2025-09-04 16:09:06.288","2025-09-04 16:09:06.288","2025-09-04 17:09:06.288","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904161226.jsonl","home_office","2025-09-04","1757012892.991746","5HR7jvdMndgblg",,
"3594931","42662","688","2915315","2025-09-04 17:08:59.000","2025-09-04 18:08:59.000","2025-09-04 17:08:59.000","2025-09-04 18:08:59.000","2025-09-04 17:09:11.705","2025-09-04 17:09:11.705","2025-09-04 18:09:11.705","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904171226.jsonl","home_office","2025-09-04","1757012892.991746","6NXvUTnF9OAsMg",,
"3594114","42662","688","2913738","2025-09-04 12:30:35.000","2025-09-04 13:30:35.000","2025-09-04 12:30:35.000","2025-09-04 13:30:35.000","2025-09-04 12:32:09.153","2025-09-04 12:32:09.153","2025-09-04 13:32:09.153","F","0","85","Power Restore","EV_MU_MAINS_END","Power Restore","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","QxyaOYBiEIurUw",,
"3594115","42662","688","2913739","2025-09-04 12:30:40.000","2025-09-04 13:30:40.000","2025-09-04 12:30:40.000","2025-09-04 13:30:40.000","2025-09-04 12:32:09.163","2025-09-04 12:32:09.163","2025-09-04 13:32:09.163","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","/5tdkSxCiQAsJw",,
"3594116","42662","688","2913751","2025-09-04 12:30:52.000","2025-09-04 13:30:52.000","2025-09-04 12:30:52.000","2025-09-04 13:30:52.000","2025-09-04 12:32:09.172","2025-09-04 12:32:09.172","2025-09-04 13:32:09.172","F","0","266","Officer PIDs Arrived","EV_OFFICER_PIDS_ON_SITE","Officer PID's are on site","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","l9xqldjfmGh3Ng",,
"3594117","42662","688","2913760","2025-09-04 12:31:42.000","2025-09-04 13:31:42.000","2025-09-04 12:31:42.000","2025-09-04 13:31:42.000","2025-09-04 12:32:09.177","2025-09-04 12:32:09.177","2025-09-04 13:32:09.177","F","0","141","Device Force Dial","EV_MU_CCS_CALL_REQUEST","Device Force Dial","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","st6lvCfygFbrjQ",,
"3594119","42662","688","2913764","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.184","2025-09-04 12:32:09.184","2025-09-04 13:32:09.184","F","0","524","Device config item changed","EV_CONFIG_ITEM_CHANGE","Device config item changed","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","BdE2FZIGmUBPJg",,
"3594118","42662","688","2913763","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.181","2025-09-04 12:32:09.181","2025-09-04 13:32:09.181","F","0","524","Device config item changed","EV_CONFIG_ITEM_CHANGE","Device config item changed","1","LOW","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","Y+TXwQe1gspC/w",,
"3594120","42662","688","2913765","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.188","2025-09-04 12:32:09.188","2025-09-04 13:32:09.188","F","534315890","387","Home Latitude","EV_HOME_LAT","Home Latitude","3","HIGH","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","m31QYyeTU1hPzw",,
"3594121","42662","688","2913766","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:31:52.000","2025-09-04 13:31:52.000","2025-09-04 12:32:09.191","2025-09-04 12:32:09.191","2025-09-04 13:32:09.191","F","-25289770","390","Home Longitude","EV_HOME_LON","Home Longitude","3","HIGH","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","OaJXO2Rl75XvRw",,
"3594122","42662","688","2913767","2025-09-04 12:31:57.000","2025-09-04 13:31:57.000","2025-09-04 12:31:58.000","2025-09-04 13:31:58.000","2025-09-04 12:32:09.194","2025-09-04 12:32:09.194","2025-09-04 13:32:09.194","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","I5y6k6pqk1l06g",,
"3594123","42662","688","2913768","2025-09-04 12:31:58.000","2025-09-04 13:31:58.000","2025-09-04 12:31:58.000","2025-09-04 13:31:58.000","2025-09-04 12:32:09.199","2025-09-04 12:32:09.199","2025-09-04 13:32:09.199","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904123226.jsonl","home_office","2025-09-04","1757041927.369866","SF/ck7M6eSoTKw",,
"3594142","42662","688","2913780","2025-09-04 12:32:54.000","2025-09-04 13:32:54.000","2025-09-04 12:32:54.000","2025-09-04 13:32:54.000","2025-09-04 12:33:09.458","2025-09-04 12:33:09.458","2025-09-04 13:33:09.458","F","0","141","Device Force Dial","EV_MU_CCS_CALL_REQUEST","Device Force Dial","1","LOW","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","0MKJC0pISqlhQg",,
"3594143","42662","688","2913781","2025-09-04 12:33:01.000","2025-09-04 13:33:01.000","2025-09-04 12:33:05.000","2025-09-04 13:33:05.000","2025-09-04 12:33:09.466","2025-09-04 12:33:09.466","2025-09-04 13:33:09.466","F","0","311","Curfew Update Start","EV_CURFEW_EDIT_STARTING","Curfew Update Start","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","mWgzj3zxQGEBIQ",,
"3594144","42662","688","2913790","2025-09-04 12:33:05.000","2025-09-04 13:33:05.000","2025-09-04 12:33:05.000","2025-09-04 13:33:05.000","2025-09-04 12:35:09.658","2025-09-04 12:35:09.658","2025-09-04 13:35:09.658","F","0","312","Curfew Update End - New Curfew Enabled","EV_CURFEW_EDIT_COMPLETED","Curfew Update End - New Curfew Enabled","2","MEDIUM","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","SRadzACKuB06kw",,
"3594145","42662","688","2913792","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:34:49.000","2025-09-04 13:34:49.000","2025-09-04 12:35:09.696","2025-09-04 12:35:09.696","2025-09-04 13:35:09.696","F","534315890","387","Home Latitude","EV_HOME_LAT","Home Latitude","3","HIGH","event_home_office_20250904123726.jsonl","home_office","2025-09-04","1757041927.369866","2oURbAvBRq7Vqw",,
